Genre,Publisher,Rank,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Puzzle,UFO Interactive,53714,8039.0,0.22,0.0,0.0,0.01,0.23
Puzzle,Ubisoft,223029,48166.0,2.629999999999998,3.0499999999999985,0.03,0.5700000000000001,6.33
Puzzle,Unknown,205223,24105.0,1.0,0.32000000000000006,0.69,0.09,2.09
Puzzle,ValuSoft,24740,4017.0,0.13,0.0,0.0,0.01,0.14
Puzzle,Virgin Interactive,18952,3994.0,0.15000000000000002,0.1,0.0,0.02,0.26
Puzzle,Vivendi Games,22769,4004.0,0.12000000000000001,0.04,0.0,0.0,0.16
Puzzle,Warner Bros. Interactive Entertainment,40787,16082.0,4.819999999999999,1.31,0.02,0.52,6.6499999999999995
Puzzle,White Park Bay Software,8711,2007.0,0.13,0.01,0.0,0.01,0.16
Puzzle,Xplosiv,18731,4012.0,0.05,0.23,0.0,0.060000000000000005,0.34
Puzzle,Zoo Digital Publishing,175012,28094.0,1.11,0.16,0.0,0.07,1.3300000000000003
Puzzle,Zoo Games,37027,6026.0,0.21000000000000002,0.0,0.0,0.02,0.22000000000000003
Puzzle,Zushi Games,28133,4018.0,0.06,0.01,0.0,0.0,0.07
Puzzle,iWin,12246,2011.0,0.0,0.05,0.0,0.01,0.06
Racing,1C Company,13726,2011.0,0.0,0.03,0.0,0.01,0.04
Racing,505 Games,29310,4032.0,0.0,0.05,0.0,0.01,0.060000000000000005
Racing,989 Studios,17868,5994.0,1.31,0.32000000000000006,0.0,0.06999999999999999,1.72
Racing,ASC Games,1501,1996.0,0.73,0.5,0.0,0.09,1.31
Racing,ASCII Entertainment,24540,5990.0,0.12,0.05,0.9,0.01,1.08
Racing,Acclaim Entertainment,357057,88048.0,9.069999999999995,4.569999999999997,0.08,0.9800000000000003,14.719999999999994
Racing,Accolade,1522,1997.0,1.05,0.2,0.0,0.05,1.3
Racing,Activision,628378,146476.0,12.179999999999996,3.6599999999999966,0.04,1.3500000000000008,17.310000000000002
Racing,Agetec,13951,2009.0,0.03,0.0,0.0,0.0,0.04
Racing,Atari,304696,64101.0,7.1,4.169999999999996,0.07,1.3300000000000003,12.729999999999999
Racing,Atlus,9671,1995.0,0.0,0.0,0.12,0.0,0.12
Racing,Avalon Interactive,13044,2002.0,0.03,0.02,0.0,0.01,0.05
Racing,BAM! Entertainment,76010,14013.0,0.4600000000000001,0.24,0.03,0.05,0.78
Racing,BMG Interactive Entertainment,8720,1997.0,0.09,0.06,0.0,0.01,0.15
Racing,BPS,7537,1994.0,0.0,0.0,0.2,0.0,0.2
Racing,Banpresto,13737,1995.0,0.0,0.0,0.04,0.0,0.04
Racing,Bethesda Softworks,68501,14034.0,0.9800000000000001,0.7000000000000002,0.0,0.22000000000000003,1.9300000000000002
Racing,Big Ben Interactive,29811,4015.0,0.05,0.0,0.0,0.0,0.060000000000000005
Racing,Black Bean Games,228418,32139.0,0.53,0.9900000000000002,0.01,0.24000000000000002,1.7700000000000002
Racing,Capcom,119421,26087.0,0.6800000000000002,1.12,0.06,0.52,2.3799999999999994
Racing,Codemasters,753236,174732.0,6.189999999999999,22.770000000000007,0.6600000000000001,4.899999999999997,34.62000000000002
Racing,Conspiracy Entertainment,12458,2008.0,0.06,0.0,0.0,0.0,0.06
Racing,Crave Entertainment,40431,8009.0,0.7600000000000001,0.5700000000000001,0.15,0.17,1.6500000000000001
Racing,Crystal Dynamics,8394,1995.0,0.09,0.06,0.0,0.01,0.17
Racing,D3Publisher,63033,12067.0,0.4,0.17999999999999997,0.0,0.060000000000000005,0.64
Racing,Data Design Interactive,10970,2007.0,0.07,0.01,0.0,0.01,0.09
Racing,Deep Silver,80985,14081.0,0.48000000000000004,0.07,0.0,0.060000000000000005,0.6100000000000001
Racing,"Destination Software, Inc",36742,6015.0,0.35000000000000003,0.01,0.0,0.02,0.39
Racing,Destineer,46362,8032.0,0.31,0.0,0.0,0.03,0.33
Racing,Disney Interactive Studios,73587,28137.0,4.909999999999999,3.1399999999999997,0.05,1.02,9.12
Racing,Dusenberry Martin Racing,29291,4032.0,0.05,0.0,0.0,0.01,0.05
Racing,Eidos Interactive,111294,28042.0,2.38,1.2700000000000002,0.0,0.3400000000000001,3.9899999999999993
Racing,Electronic Arts,768110,318736.0,75.52000000000004,51.2,1.2000000000000004,17.900000000000038,145.77
Racing,Empire Interactive,193649,42079.0,3.109999999999999,2.03,0.0,0.6200000000000001,5.720000000000001
Racing,Encore,32437,4006.0,0.02,0.0,0.0,0.0,0.02
Racing,Evolved Games,54271,8030.0,0.15000000000000002,0.02,0.0,0.02,0.19
Racing,Focus Home Interactive,31324,4018.0,0.16,0.16999999999999998,0.0,0.05,0.37
Racing,FunSoft,9845,1996.0,0.07,0.05,0.0,0.01,0.12
Racing,GT Interactive,41948,11985.0,1.4200000000000002,0.53,0.0,0.06999999999999999,2.0199999999999996
Racing,Game Factory,26733,4013.0,0.06,0.02,0.0,0.01,0.09
Racing,Gathering of Developers,12584,4002.0,0.33999999999999997,0.16999999999999998,0.0,0.05,0.56
Racing,Genki,47848,10019.0,0.43999999999999995,0.34,0.43000000000000005,0.11,1.31
Racing,Global Star,60789,10026.0,0.24,0.13999999999999999,0.0,0.04,0.42
Racing,Gremlin Interactive Ltd,22958,3996.0,0.11,0.06999999999999999,0.0,0.01,0.19
Racing,Hasbro Interactive,13283,4001.0,0.31,0.21,0.0,0.04,0.56
Racing,Human Entertainment,4988,1998.0,0.0,0.0,0.36,0.03,0.38
Racing,Ignition Entertainment,34886,6009.0,0.26,0.19,0.0,0.06,0.53
Racing,Imagineer,13743,1999.0,0.03,0.01,0.0,0.0,0.04
Racing,Infogrames,121879,30002.0,2.0999999999999996,1.1600000000000004,0.16999999999999998,0.25,3.6700000000000004
Racing,Interplay,48187,7990.0,0.18000000000000002,0.13,0.01,0.04,0.37
Racing,JVC,27266,3993.0,0.05,0.03,0.0,0.0,0.09
Racing,Jaleco,79753,12012.0,0.09999999999999999,0.05,0.29000000000000004,0.02,0.4600000000000001
Racing,Jester Interactive,7747,4007.0,0.6799999999999999,0.28,0.0,0.14,1.1099999999999999
Racing,Kemco,44791,9996.0,0.75,0.18,0.0,0.0,0.95
Racing,Konami Digital Entertainment,147877,26078.0,0.9200000000000002,0.25,0.04,0.08,1.2700000000000002
Racing,LEGO Media,17386,6000.0,0.8099999999999999,0.36,0.0,0.03,1.21
Racing,Liquid Games,6589,2002.0,0.18,0.07,0.0,0.0,0.26
Racing,LucasArts,14266,4003.0,0.22999999999999998,0.18,0.0,0.06,0.47
Racing,MTO,10746,1998.0,0.0,0.0,0.09,0.01,0.1
Racing,Majesco Entertainment,52524,8023.0,0.69,0.16,0.0,0.03,0.8899999999999999
Racing,Mastertronic,16124,2012.0,0.0,0.01,0.0,0.0,0.01
Racing,Mattel Interactive,4896,1982.0,0.37,0.02,0.0,0.0,0.39
Racing,Media Rings,10686,1995.0,0.0,0.0,0.1,0.0,0.1
Racing,Metro 3D,53276,8026.0,0.14,0.04,0.0,0.01,0.21
Racing,Microsoft Game Studios,88382,44167.0,16.83,13.129999999999997,0.42999999999999994,2.719999999999999,33.08
Racing,Midas Interactive Entertainment,31234,6011.0,0.31,0.23,0.0,0.08,0.61
Racing,Midway Games,214790,50058.0,4.3599999999999985,1.6600000000000006,0.0,0.51,6.559999999999999
Racing,Milestone S.r.l,30043,4032.0,0.0,0.05,0.0,0.01,0.05
Racing,Milestone S.r.l.,195849,32239.0,0.23,0.7800000000000002,0.09999999999999999,0.16000000000000003,1.2800000000000002
Racing,Mindscape,24801,3994.0,0.07,0.05,0.0,0.0,0.13
Racing,Namco Bandai Games,264267,54188.0,2.6499999999999995,2.2799999999999994,1.3800000000000001,0.6900000000000002,7.01
Racing,Nintendo,82066,73967.0,73.55,39.74999999999998,29.220000000000002,8.809999999999995,151.29999999999995
Racing,Nobilis,14706,2008.0,0.0,0.02,0.0,0.0,0.03
Racing,Nordic Games,98235,14076.0,0.15000000000000002,0.09,0.0,0.02,0.26
Racing,O-Games,15760,2009.0,0.02,0.0,0.0,0.0,0.02
Racing,Ocean,17332,3995.0,0.28,0.07,0.0,0.0,0.35
Racing,PQube,10460,2009.0,0.1,0.0,0.0,0.01,0.1
Racing,Phenomedia,14209,2008.0,0.03,0.0,0.0,0.0,0.03
Racing,Pioneer LDC,4718,1996.0,0.23,0.16,0.0,0.03,0.41
Racing,Play It,28806,8013.0,0.74,0.5800000000000001,0.0,0.2,1.52
Racing,Playmates,6112,1997.0,0.16,0.11,0.0,0.02,0.28
Racing,Popcorn Arcade,61562,8028.0,0.07,0.0,0.0,0.0,0.09
Racing,Psygnosis,40491,15975.0,1.92,1.3000000000000003,0.65,0.26999999999999996,4.13
Racing,RTL,14258,2008.0,0.03,0.0,0.0,0.0,0.03
Racing,Rage Software,22723,4003.0,0.1,0.06,0.0,0.01,0.17
Racing,Rebellion,20406,4003.0,0.35000000000000003,0.13,0.0,0.01,0.49
Racing,Rondomedia,25315,4020.0,0.08,0.04,0.0,0.01,0.13
Racing,SCi,30206,4007.0,0.01,0.03,0.0,0.01,0.05
Racing,Sega,340022,96212.0,8.549999999999999,7.379999999999999,3.5299999999999994,2.3899999999999997,21.830000000000005
Racing,Slightly Mad Studios,19223,6045.0,0.25,0.9199999999999999,0.02,0.18,1.3800000000000001
Racing,Sony Computer Entertainment,338179,130213.0,42.43,35.42,13.889999999999997,18.82000000000001,110.56999999999998
Racing,SouthPeak Games,20800,6017.0,1.54,0.05,0.0,0.2,1.79
Racing,Square,8644,1999.0,0.0,0.0,0.15,0.01,0.16
Racing,SquareSoft,4442,1999.0,0.07,0.05,0.3,0.03,0.44
Racing,Storm City Games,82151,12060.0,0.26,0.0,0.0,0.01,0.27
Racing,Sunrise Interactive,15776,2007.0,0.0,0.0,0.02,0.0,0.02
Racing,Syscom,10258,1999.0,0.06,0.04,0.0,0.01,0.11
Racing,System 3 Arcade Software,85477,12050.0,0.16,0.55,0.0,0.11,0.8200000000000002
Racing,TDK Mediactive,43222,12016.0,1.35,0.76,0.0,0.21000000000000005,2.3200000000000003
Racing,THQ,682051,202507.0,27.349999999999998,9.089999999999986,0.02,3.709999999999995,40.17
Racing,TYO,4614,1998.0,0.23,0.16,0.0,0.03,0.42
Racing,Takara,39551,7992.0,0.0,0.0,0.5700000000000001,0.04,0.6200000000000001
Racing,Takara Tomy,28146,4016.0,0.07,0.0,0.01,0.01,0.09
Racing,Take-Two Interactive,92945,40084.0,13.940000000000001,4.799999999999998,0.08,2.429999999999999,21.249999999999996
Racing,Tecmo Koei,56939,10042.0,0.16999999999999998,0.0,0.25,0.02,0.44
Racing,Telstar,11282,1998.0,0.05,0.03,0.0,0.01,0.08
Racing,The Learning Company,13067,2000.0,0.03,0.02,0.0,0.0,0.05
Racing,Titus,39644,7997.0,0.38000000000000006,0.33000000000000007,0.0,0.03,0.75
Racing,Tomy Corporation,12242,1996.0,0.04,0.02,0.0,0.0,0.07
Racing,Ubisoft,436913,104331.0,7.7299999999999995,6.269999999999996,0.1,1.7100000000000006,15.830000000000002
Racing,Unknown,129121,6023.0,1.3800000000000003,2.02,0.48,0.6200000000000001,4.51
Racing,Valcon Games,38096,6026.0,0.16,0.0,0.0,0.01,0.18000000000000002
Racing,ValuSoft,6858,2005.0,0.12,0.09,0.0,0.03,0.24
Racing,Vatical Entertainment,21230,4000.0,0.14,0.06999999999999999,0.0,0.01,0.22
Racing,Video System,17391,5990.0,0.52,1.0,0.37,0.09,1.9900000000000002
Racing,Vir2L Studios,14834,2008.0,0.02,0.0,0.0,0.0,0.03
Racing,Virgin Interactive,14993,1998.0,0.01,0.01,0.0,0.0,0.02
Racing,Vivendi Games,90432,28042.0,5.470000000000001,4.6000000000000005,0.0,1.2300000000000002,11.280000000000003
Racing,Wanadoo,15737,2005.0,0.01,0.0,0.0,0.0,0.02
Racing,Warner Bros. Interactive Entertainment,17297,6024.0,0.7499999999999999,0.15000000000000002,0.0,0.09,0.98
Racing,XS Games,64144,10027.0,0.22000000000000003,0.15000000000000002,0.0,0.04,0.41000000000000003
Racing,Xicat Interactive,14644,2003.0,0.02,0.01,0.0,0.0,0.03
Racing,Xplosiv,41960,10035.0,0.35,0.63,0.0,0.09000000000000001,1.07
Racing,Yuke's,14715,2005.0,0.01,0.01,0.0,0.0,0.03
Racing,Zoo Digital Publishing,290116,52139.0,2.639999999999999,0.3700000000000001,0.02,0.21000000000000005,3.2199999999999993
Racing,Zoo Games,72400,12054.0,0.6100000000000001,0.0,0.0,0.03,0.6500000000000001
Racing,Zushi Games,39295,6027.0,0.16,0.0,0.0,0.01,0.16999999999999998
Racing,bitComposer Games,14214,2009.0,0.0,0.03,0.0,0.01,0.03
Role-Playing,1C Company,16452,2009.0,0.0,0.01,0.0,0.0,0.01
Role-Playing,3DO,6618,1999.0,0.14,0.1,0.0,0.02,0.25
Role-Playing,505 Games,107973,20056.0,0.49000000000000005,0.27,0.31000000000000005,0.11,1.1700000000000002
Role-Playing,5pb,14619,2015.0,0.0,0.0,0.03,0.0,0.03
Role-Playing,ASCII Entertainment,20229,5988.0,0.11,0.07,0.7,0.03,0.91
Role-Playing,ASCII Media Works,29422,4020.0,0.0,0.0,0.060000000000000005,0.0,0.060000000000000005
Role-Playing,Acclaim Entertainment,6607,2004.0,0.19,0.06,0.0,0.01,0.26
Role-Playing,Ackkstudios,24739,4022.0,0.06,0.04,0.03,0.01,0.14
Role-Playing,Acquire,96443,16081.0,0.06,0.0,0.55,0.01,0.6100000000000001
Role-Playing,Activision,174383,82279.0,23.580000000000005,18.400000000000006,0.26,4.549999999999998,46.79
Role-Playing,Aksys Games,50823,8058.0,0.09,0.01,0.11,0.03,0.25
Role-Playing,Alchemist,15925,2012.0,0.0,0.0,0.02,0.0,0.02
Role-Playing,Angel Studios,6055,1991.0,0.0,0.0,0.29,0.0,0.29
Role-Playing,Aqua Plus,25813,4022.0,0.0,0.0,0.11,0.0,0.11
Role-Playing,Arc System Works,16243,2013.0,0.0,0.0,0.01,0.0,0.01
Role-Playing,Arika,12961,2004.0,0.03,0.02,0.0,0.01,0.05
Role-Playing,ArtDink,38290,5993.0,0.06999999999999999,0.05,0.11,0.01,0.24
Role-Playing,Ascaron Entertainment GmbH,12479,2008.0,0.0,0.05,0.0,0.01,0.06
Role-Playing,Aspyr,10977,2009.0,0.09,0.0,0.0,0.01,0.09
Role-Playing,Atari,247277,56122.0,3.8699999999999988,2.0200000000000005,1.62,0.52,8.069999999999999
Role-Playing,Atlus,402092,92336.0,3.19,0.7800000000000002,5.929999999999996,0.6500000000000002,10.489999999999997
Role-Playing,Avalon Interactive,25206,4008.0,0.07,0.04,0.0,0.01,0.12000000000000001
Role-Playing,Banpresto,172748,34062.0,0.30000000000000004,0.14,2.1099999999999994,0.09,2.619999999999999
Role-Playing,Bethesda Softworks,30031,34194.0,26.459999999999994,20.109999999999996,0.9,6.679999999999998,54.160000000000004
Role-Playing,Broccoli,16140,2009.0,0.0,0.0,0.01,0.0,0.01
Role-Playing,CCP,7308,2003.0,0.0,0.19,0.0,0.02,0.22
Role-Playing,Capcom,258937,72244.0,4.299999999999999,2.329999999999999,23.450000000000003,2.579999999999999,32.67000000000001
Role-Playing,ChunSoft,49180,12005.0,0.0,0.0,1.8200000000000003,0.05,1.8700000000000003
Role-Playing,Codemasters,32568,6024.0,0.08,0.25,0.0,0.04,0.37
Role-Playing,Codemasters Online,15310,2008.0,0.0,0.02,0.0,0.0,0.02
Role-Playing,Compile,14323,1998.0,0.0,0.0,0.03,0.0,0.03
Role-Playing,Compile Heart,155516,26163.0,0.41000000000000003,0.03,0.6000000000000001,0.060000000000000005,1.1
Role-Playing,Crave Entertainment,8818,3998.0,0.44999999999999996,0.30000000000000004,0.3,0.08,1.1400000000000001
Role-Playing,Crystal Dynamics,4451,1996.0,0.25,0.17,0.0,0.03,0.44
Role-Playing,Culture Brain,14221,1994.0,0.0,0.0,0.03,0.0,0.03
Role-Playing,CyberFront,14697,2013.0,0.0,0.0,0.03,0.0,0.03
Role-Playing,D3Publisher,37811,8037.0,0.5,0.0,0.14,0.04,0.6900000000000001
Role-Playing,DTP Entertainment,80486,14064.0,0.35000000000000003,0.24000000000000002,0.0,0.08,0.68
Role-Playing,Data East,13724,1995.0,0.0,0.0,0.04,0.0,0.04
Role-Playing,Deep Silver,161654,34217.0,0.9100000000000004,1.3900000000000003,0.30000000000000004,0.3800000000000001,2.9600000000000004
Role-Playing,"Destination Software, Inc",14780,2004.0,0.02,0.01,0.0,0.0,0.03
Role-Playing,Disney Interactive Studios,14120,6024.0,1.2,0.16,0.0,0.12000000000000001,1.47
Role-Playing,ESP,4602,1997.0,0.0,0.0,0.42,0.0,0.42
Role-Playing,Eidos Interactive,82307,18044.0,0.8700000000000001,0.19000000000000003,2.34,0.10999999999999999,3.5199999999999996
Role-Playing,Electronic Arts,158599,70319.0,17.82,11.389999999999999,2.6599999999999984,3.419999999999998,35.300000000000004
Role-Playing,Empire Interactive,11034,2005.0,0.05,0.0,0.04,0.0,0.09
Role-Playing,Encore,15237,2005.0,0.0,0.02,0.0,0.0,0.02
Role-Playing,Enix Corporation,77399,45941.0,0.6900000000000002,0.25,31.259999999999987,0.19999999999999998,32.40999999999999
Role-Playing,Enterbrain,65619,12034.0,0.09,0.07,0.56,0.060000000000000005,0.77
Role-Playing,Epoch,24993,3985.0,0.0,0.0,0.12000000000000001,0.0,0.12000000000000001
Role-Playing,Experience Inc.,46103,6045.0,0.0,0.0,0.060000000000000005,0.0,0.060000000000000005
Role-Playing,Extreme Entertainment Group,14470,2015.0,0.02,0.0,0.01,0.0,0.03
Role-Playing,Falcom Corporation,187117,30146.0,0.28,0.0,0.8500000000000003,0.03,1.1500000000000004
Role-Playing,Flight-Plan,11638,2007.0,0.0,0.0,0.08,0.0,0.08
Role-Playing,Focus Home Interactive,133672,24161.0,0.6300000000000001,0.5700000000000001,0.02,0.18000000000000005,1.4100000000000001
Role-Playing,From Software,39527,7989.0,0.11,0.09,0.3,0.05,0.5299999999999999
Role-Playing,FuRyu,107312,16103.0,0.11,0.02,0.33000000000000007,0.01,0.48
Role-Playing,Funcom,22919,4022.0,0.07,0.1,0.0,0.02,0.2
Role-Playing,GOA,14948,2008.0,0.0,0.02,0.0,0.0,0.02
Role-Playing,Game Arts,9006,1994.0,0.0,0.0,0.14,0.0,0.14
Role-Playing,Game Factory,12378,2008.0,0.06,0.0,0.0,0.0,0.06
Role-Playing,Ghostlight,67901,18061.0,0.9700000000000002,0.33000000000000007,0.8600000000000001,0.18,2.34
Role-Playing,Global A Entertainment,40618,6021.0,0.13,0.0,0.0,0.01,0.14
Role-Playing,Graffiti,26584,4017.0,0.09,0.0,0.0,0.0,0.09
Role-Playing,GungHo,75013,18097.0,0.8400000000000001,0.02,1.9100000000000001,0.10999999999999999,2.88
Role-Playing,Gust,130483,22079.0,0.15000000000000002,0.05,0.7300000000000002,0.05,0.9900000000000002
Role-Playing,Havas Interactive,9449,2000.0,0.01,0.09,0.0,0.02,0.13
Role-Playing,Hudson Entertainment,31547,4002.0,0.02,0.0,0.0,0.0,0.04
Role-Playing,Hudson Soft,123223,24025.0,0.08,0.03,1.75,0.01,1.87
Role-Playing,Iceberg Interactive,13947,2011.0,0.02,0.01,0.0,0.0,0.04
Role-Playing,Idea Factory,175671,24111.0,0.3400000000000001,0.05,0.24,0.060000000000000005,0.7100000000000002
Role-Playing,Idea Factory International,26055,4030.0,0.02,0.0,0.09,0.0,0.11000000000000001
Role-Playing,Ignition Entertainment,31319,6018.0,0.16999999999999998,0.04,0.13,0.01,0.36
Role-Playing,Image Epoch,10788,2012.0,0.0,0.0,0.1,0.0,0.1
Role-Playing,Imagineer,24694,7997.0,0.0,0.0,1.33,0.0,1.33
Role-Playing,Infogrames,5396,4004.0,1.75,0.18,0.16,0.060000000000000005,2.14
Role-Playing,Interplay,33403,6004.0,0.35000000000000003,0.29000000000000004,0.0,0.09999999999999999,0.7300000000000001
Role-Playing,Irem Software Engineering,15992,2011.0,0.0,0.0,0.01,0.0,0.01
Role-Playing,JoWood Productions,57185,10042.0,0.12,0.26,0.01,0.07,0.46
Role-Playing,Kadokawa Games,29719,4027.0,0.0,0.0,0.05,0.0,0.05
Role-Playing,Kadokawa Shoten,112780,22033.0,0.46,0.31,0.94,0.06999999999999999,1.7800000000000002
Role-Playing,Kemco,13020,1991.0,0.0,0.0,0.05,0.0,0.05
Role-Playing,King Records,15078,2002.0,0.0,0.0,0.02,0.0,0.02
Role-Playing,Koch Media,15568,2008.0,0.0,0.01,0.0,0.0,0.02
Role-Playing,Konami Digital Entertainment,308462,74119.0,5.47,2.06,5.689999999999999,0.4900000000000001,13.739999999999998
Role-Playing,Laguna,5219,1994.0,0.0,0.0,0.36,0.0,0.36
Role-Playing,Level 5,78813,22129.0,0.0,0.01,5.68,0.0,5.6899999999999995
Role-Playing,Locus,11737,1998.0,0.0,0.0,0.07,0.0,0.07
Role-Playing,LucasArts,21428,4008.0,0.02,0.14,0.0,0.03,0.2
Role-Playing,Majesco Entertainment,26031,4018.0,0.09000000000000001,0.0,0.0,0.0,0.11
Role-Playing,Marvelous Entertainment,19146,4027.0,0.13,0.0,0.16,0.03,0.32
Role-Playing,Marvelous Interactive,143734,26109.0,0.8,0.07,0.6300000000000001,0.060000000000000005,1.55
Role-Playing,Max Five,13334,2001.0,0.03,0.02,0.0,0.0,0.05
Role-Playing,Media Rings,7886,2002.0,0.14,0.05,0.0,0.0,0.19
Role-Playing,Mercury Games,27635,4014.0,0.05,0.0,0.02,0.01,0.08
Role-Playing,Metro 3D,21756,4002.0,0.09,0.07,0.0,0.02,0.19
Role-Playing,Michaelsoft,16045,2006.0,0.0,0.0,0.01,0.0,0.01
Role-Playing,Micro Cabin,10608,1996.0,0.0,0.0,0.1,0.0,0.1
Role-Playing,Microsoft Game Studios,71372,32120.0,12.790000000000001,5.549999999999999,0.5900000000000001,1.6400000000000006,20.580000000000002
Role-Playing,Midas Interactive Entertainment,12671,2005.0,0.05,0.0,0.0,0.0,0.06
Role-Playing,Midway Games,25888,8015.0,0.55,0.35,0.1,0.11,1.1
Role-Playing,Mindscape,13122,2003.0,0.04,0.01,0.0,0.0,0.05
Role-Playing,NCSoft,67721,10036.0,0.1,0.13,0.0,0.04,0.29000000000000004
Role-Playing,NEC,21165,3992.0,0.0,0.0,0.29000000000000004,0.0,0.29000000000000004
Role-Playing,NEC Interchannel,9620,1997.0,0.0,0.0,0.13,0.0,0.13
Role-Playing,Namco Bandai Games,1220499,303364.0,12.56,9.569999999999999,28.17000000000001,3.4899999999999967,53.82000000000001
Role-Playing,Natsume,19548,4004.0,0.22,0.08,0.0,0.0,0.3
Role-Playing,Nexon,14551,2010.0,0.0,0.0,0.03,0.0,0.03
Role-Playing,Nihon Falcom Corporation,63042,10077.0,0.0,0.0,0.34,0.0,0.34
Role-Playing,Nintendo,374106,210720.0,105.62999999999992,63.919999999999995,102.24000000000007,13.069999999999983,284.9
Role-Playing,Nippon Ichi Software,699902,136795.0,3.769999999999998,1.3700000000000006,4.499999999999997,0.9200000000000004,10.479999999999999
Role-Playing,Nobilis,23397,4016.0,0.14,0.0,0.01,0.01,0.15
Role-Playing,Nordic Games,12950,2015.0,0.04,0.0,0.0,0.01,0.05
Role-Playing,On Demand,7426,1997.0,0.12,0.08,0.0,0.01,0.21
Role-Playing,Panther Software,8354,1995.0,0.02,0.02,0.12,0.01,0.17
Role-Playing,Paradox Interactive,76698,10055.0,0.01,0.08,0.0,0.01,0.11000000000000001
Role-Playing,Psygnosis,7093,1997.0,0.13,0.09,0.0,0.01,0.23
Role-Playing,Quest,2889,1995.0,0.0,0.0,0.71,0.0,0.71
Role-Playing,Rising Star Games,226021,50196.0,3.3499999999999988,0.75,1.2800000000000005,0.3900000000000001,5.8
Role-Playing,Rocket Company,76430,12083.0,0.0,0.0,0.3600000000000001,0.0,0.3600000000000001
Role-Playing,SNK Playmore,16012,2008.0,0.0,0.0,0.01,0.0,0.01
Role-Playing,Screenlife,17622,4026.0,0.22,0.0,0.07,0.03,0.31
Role-Playing,Sega,572810,128439.0,3.8899999999999997,1.9200000000000004,8.040000000000001,0.8500000000000003,14.709999999999997
Role-Playing,Seta Corporation,7421,1996.0,0.0,0.0,0.2,0.01,0.21
Role-Playing,Sony Computer Entertainment,328922,98138.0,15.899999999999997,9.209999999999999,16.080000000000002,2.8399999999999967,44.0
Role-Playing,Sony Online Entertainment,40483,14048.0,1.8199999999999998,1.1500000000000001,0.0,0.39,3.37
Role-Playing,SouthPeak Games,6430,4016.0,0.77,0.35,0.03,0.14,1.2799999999999998
Role-Playing,Spike,69924,12061.0,0.24,0.0,0.32,0.02,0.5800000000000001
Role-Playing,Square,22744,9982.0,0.53,0.29000000000000004,2.4499999999999997,0.22,3.48
Role-Playing,Square EA,2573,1999.0,0.45,0.3,0.0,0.05,0.8
Role-Playing,Square Enix,713401,257243.0,32.39,14.929999999999993,41.53000000000001,8.259999999999986,97.09000000000006
Role-Playing,SquareSoft,114469,75840.0,10.369999999999997,4.470000000000001,36.449999999999996,1.3200000000000003,52.589999999999996
Role-Playing,Starfish,77674,10053.0,0.0,0.0,0.1,0.0,0.1
Role-Playing,Sting,109804,18067.0,0.39999999999999997,0.07,0.15000000000000002,0.03,0.65
Role-Playing,Success,92308,14047.0,0.33,0.01,0.04,0.0,0.41000000000000003
Role-Playing,Sunrise Interactive,12317,2000.0,0.0,0.0,0.06,0.0,0.06
Role-Playing,Sunsoft,21167,3995.0,0.12,0.08,0.0,0.01,0.21000000000000002
Role-Playing,THQ,84715,16022.0,0.6300000000000001,0.4000000000000001,0.0,0.11,1.13
Role-Playing,TOHO,10333,1993.0,0.0,0.0,0.11,0.0,0.11
Role-Playing,Taito,24646,4004.0,0.08,0.04,0.0,0.01,0.12000000000000001
Role-Playing,Takara,15128,2002.0,0.0,0.0,0.02,0.0,0.02
Role-Playing,Takara Tomy,30136,6020.0,0.22,0.0,0.16,0.02,0.39
Role-Playing,Take-Two Interactive,42789,12037.0,3.0199999999999996,1.82,0.13,1.1,6.069999999999999
Role-Playing,Tecmo Koei,483679,94416.0,2.4,1.2800000000000005,2.43,0.7000000000000002,6.81
Role-Playing,Titus,13115,2000.0,0.04,0.01,0.0,0.0,0.05
Role-Playing,Tomy Corporation,36164,6014.0,0.06,0.02,0.16,0.0,0.24000000000000002
Role-Playing,TopWare Interactive,16046,2015.0,0.0,0.01,0.0,0.0,0.01
Role-Playing,Ubisoft,329782,82219.0,9.059999999999997,4.049999999999997,2.1500000000000004,1.4800000000000004,16.75999999999999
Role-Playing,Ubisoft Annecy,9089,2010.0,0.06,0.03,0.03,0.02,0.14
Role-Playing,Unknown,214907,26142.0,1.9500000000000002,0.88,2.1099999999999994,0.3400000000000001,5.279999999999999
Role-Playing,Victor Interactive,15456,2001.0,0.01,0.01,0.0,0.0,0.02
Role-Playing,Virgin Interactive,18472,6005.0,0.87,0.55,0.0,0.17,1.58
Role-Playing,Vivendi Games,1959,2001.0,1.03,0.02,0.0,0.0,1.06
Role-Playing,Xicat Interactive,14597,2002.0,0.02,0.01,0.0,0.0,0.03
Role-Playing,Xseed Games,11564,4025.0,0.35,0.01,0.32999999999999996,0.04,0.74
Role-Playing,Zushi Games,9653,2008.0,0.1,0.0,0.01,0.01,0.13
Role-Playing,imageepoch Inc.,14262,2014.0,0.0,0.0,0.03,0.0,0.03
Role-Playing,inXile Entertainment,10758,2015.0,0.02,0.06,0.0,0.01,0.1
Shooter,20th Century Fox Video Games,7150,1981.0,0.21,0.01,0.0,0.0,0.22
Shooter,3DO,54038,10005.0,0.54,0.19999999999999998,0.0,0.04,0.77
